recall,precision
0.9968553459119497,0.15995963163870316
0.9968553459119497,0.15997981327277316
0.9968553459119497,0.16
0.9968553459119497,0.16002019182231197
0.9968553459119497,0.16004038874163826
0.9968553459119497,0.1600605907599091
0.9968553459119497,0.1600807978790557
0.9968553459119497,0.1601010101010101
0.9968553459119497,0.16012122742770551
0.9968553459119497,0.16014144986107604
0.9968553459119497,0.1601616774030567
0.9968553459119497,0.16018191005558363
0.9968553459119497,0.1602021478205938
0.9968553459119497,0.16022239070002528
0.9968553459119497,0.160242638695817
0.9968553459119497,0.160262891809909
0.9968553459119497,0.1602831500442422
0.9968553459119497,0.16030341340075854
0.9968553459119497,0.16032368188140095
0.9968553459119497,0.1603439554881133
0.9968553459119497,0.16036423422284052
0.9968553459119497,0.16038451808752846
0.9968553459119497,0.16040480708412397
0.9968553459119497,0.1604251012145749
0.9968553459119497,0.16044540048083006
0.9968553459119497,0.16046570488483927
0.9968553459119497,0.16048601442855334
0.9968553459119497,0.16050632911392404
0.9968553459119497,0.16052664894290417
0.9968553459119497,0.16054697391744746
0.9968553459119497,0.16056730403950867
0.9968553459119497,0.16058763931104356
0.9968553459119497,0.16060797973400887
0.9968553459119497,0.1606283253103623
0.9968553459119497,0.1606486760420626
0.9968553459119497,0.16066903193106943
0.9968553459119497,0.16068939297934356
0.9968553459119497,0.16070975918884664
0.9968553459119497,0.1607301305615414
0.9968553459119497,0.16075050709939148
0.9968553459119497,0.1607708888043616
0.9968553459119497,0.16079127567841744
0.9968553459119497,0.16081166772352568
0.9968553459119497,0.16083206494165397
0.9968553459119497,0.16085246733477102
0.9968553459119497,0.16087287490484647
0.9968553459119497,0.16089328765385102
0.9968553459119497,0.16091370558375634
0.9968553459119497,0.1609341286965351
0.9968553459119497,0.16095455699416095
0.9968553459119497,0.1609749904786086
0.9968553459119497,0.16099542915185372
0.9968553459119497,0.16101587301587303
0.9968553459119497,0.16103632207264415
0.9968553459119497,0.1610567763241458
0.9968553459119497,0.16107723577235772
0.9968553459119497,0.16109770041926058
0.9968553459119497,0.16111817026683609
0.9968553459119497,0.16113864531706698
0.9968553459119497,0.16115912557193696
0.9968553459119497,0.1611796110334308
0.9968553459119497,0.1612001017035342
0.9968553459119497,0.16122059758423396
0.9968553459119497,0.1612410986775178
0.9968553459119497,0.16126160498537453
0.9968553459119497,0.16128211650979393
0.9968553459119497,0.16130263325276684
0.9968553459119497,0.16132315521628499
0.9968553459119497,0.16134368240234126
0.9968553459119497,0.1613642148129295
0.9968553459119497,0.16138475245004455
0.9968553459119497,0.1614052953156823
0.9968553459119497,0.1614258434118396
0.9968553459119497,0.1614463967405144
0.9968553459119497,0.16146695530370558
0.9968553459119497,0.16148751910341314
0.9968553459119497,0.161508088141638
0.9968553459119497,0.16152866242038216
0.9968553459119497,0.16154924194164863
0.9968553459119497,0.16156982670744138
0.9968553459119497,0.1615904167197655
0.9968553459119497,0.16161101198062708
0.9968553459119497,0.16163161249203314
0.9968553459119497,0.16165221825599185
0.9968553459119497,0.1616728292745123
0.9968553459119497,0.1616934455496047
0.9968553459119497,0.1617140670832802
0.9968553459119497,0.16173469387755102
0.9968553459119497,0.1617553259344304
0.9968553459119497,0.16177596325593263
0.9968553459119497,0.161796605844073
0.9968553459119497,0.1618172537008678
0.9968553459119497,0.1618379068283344
0.9968553459119497,0.16185856522849118
0.9968553459119497,0.1618792289033576
0.9968553459119497,0.16189989785495404
0.9968553459119497,0.161920572085302
0.9968553459119497,0.161941251596424
0.9968553459119497,0.1619619363903436
0.9968553459119497,0.16198262646908534
0.9968553459119497,0.16200332183467483
0.9968553459119497,0.16202402248913877
0.9968553459119497,0.1620447284345048
0.9968553459119497,0.16206543967280163
0.9968553459119497,0.16208615620605907
0.9968553459119497,0.16210687803630786
0.9968553459119497,0.16212760516557984
0.9968553459119497,0.16214833759590794
0.9968553459119497,0.162169075329326
0.9968553459119497,0.16218981836786903
0.9968553459119497,0.16221056671357298
0.9968553459119497,0.16223132036847493
0.9968553459119497,0.16225207933461291
0.9968553459119497,0.1622728436140261
0.9968553459119497,0.16229361320875463
0.9968553459119497,0.16231438812083973
0.9968553459119497,0.16233516835232364
0.9968553459119497,0.16235595390524968
0.9968553459119497,0.1623767447816622
0.9968553459119497,0.16239754098360656
0.9968553459119497,0.16241834251312925
0.9968553459119497,0.16243914937227774
0.9968553459119497,0.16245996156310058
0.9968553459119497,0.16248077908764735
0.9968553459119497,0.16250160194796873
0.9968553459119497,0.1625224301461164
0.9968553459119497,0.16254326368414307
0.9968553459119497,0.16256410256410256
0.9968553459119497,0.16258494678804974
0.9968553459119497,0.1626057963580405
0.9968553459119497,0.16262665127613185
0.9968553459119497,0.16264751154438173
0.9968553459119497,0.16266837716484928
0.9968553459119497,0.16268924813959457
0.9968553459119497,0.1627101244706788
0.9968553459119497,0.16273100616016428
0.9968553459119497,0.16275189321011424
0.9968553459119497,0.16277278562259306
0.9968553459119497,0.16279368339966618
0.9968553459119497,0.1628145865434001
0.9968553459119497,0.16283549505586234
0.9968553459119497,0.1628564089391215
0.9968553459119497,0.16287732819524728
0.9968553459119497,0.16289825282631037
0.9968553459119497,0.16291918283438264
0.9968553459119497,0.16294011822153687
0.9968553459119497,0.16296105898984706
0.9960691823899371,0.162853470437018
0.9960691823899371,0.16287440545057205
0.9960691823899371,0.1628953458472615
0.9960691823899371,0.1629162916291629
0.9960691823899371,0.16293724279835392
0.9960691823899371,0.1629581993569132
